row;col;UP;ElevP50;ARMFR;ElevP90
27;17;52I212;21.4032;76.9264;24.21
27;18;52I212;21.6651;78.3153;24.0568
27;19;52I212;21.9655;74.9572;23.6495
27;20;52I212;21.3393;73.4391;23.3914
27;21;52I212;20.4321;74.11;23.1342
27;22;52I212;21.6184;79.946;23.295
27;23;52I212;21.8505;75.8642;23.421
27;24;52I212;21.615;76.8698;23.5881
27;25;52I212;21.5077;73.4126;23.764
27;26;52I212;21.6161;74.8037;23.4525
27;27;52I212;22.2459;78.5876;23.5819
27;28;52I212;21.8918;79.16;23.2808
27;29;52I212;21.0775;75.8657;22.8931
27;30;52I212;20.6863;73.2203;23.1525
27;31;52I212;20.9774;75.1034;23.2124
27;32;52I212;21.1332;73.1792;23.1468
27;33;52I212;17.024;69.7674;23.4361
27;34;52I212;20.2235;72.6795;22.7889
27;35;52I212;19.4912;72.1137;22.0129
27;36;52I212;9.8752;63.9902;21.8839
27;37;52I212;0.0507;46.8379;22.0841
27;38;52I212;18.2867;65.0943;27.9468
27;39;52I212;7.423;60.7471;27.3431
27;40;52I212;15.929;64.8679;27.3698
27;41;52I212;7.4492;61.138;27.1384
27;42;52I212;11.0447;64.2724;26.8571
27;43;52I212;7.4476;63.8123;27.2486
27;44;52I212;12.699;66.8524;27.0617
27;45;52I212;10.9368;67.0288;26.9193
27;46;52I212;6.7151;60.8615;27.0082
27;47;52I212;4.9879;60.1453;26.7857
27;48;52I212;8.0792;61.1599;26.8014
27;49;52I212;6.6939;62.8875;27.1409
27;50;52I212;13.8801;66.9105;27.3079
27;51;52I212;13.2117;67.2498;26.9761
27;52;52I212;15.1163;69.6633;26.7514
27;53;52I212;12.2427;66.9154;27.1026
27;54;52I212;8.2391;65.1462;26.6364
27;55;52I212;12.7383;68.1146;26.0791
27;56;52I212;15.7368;69.2808;25.7236
27;57;52I212;10.6057;64.8298;25.4948
27;58;52I212;3.9789;59.7255;25.946
27;59;52I212;2.3992;57.1766;26.3646
27;60;52I212;8.8078;62.7886;27.0628
27;61;52I212;6.9842;59.9421;27.276
27;62;52I212;9.7846;63.5652;27.6035
27;63;52I212;15.7219;69.3326;27.6333
26;8;52I212;14.9439;71.8059;22.6744
26;9;52I212;12.7753;65.8548;25.3832
26;10;52I212;8.2791;62.4806;24.2266
26;11;52I212;22.0771;74.7011;24.5233
26;12;52I212;21.0221;76.3758;24.2977
26;13;52I212;21.4077;75.3289;24.712
26;14;52I212;21.5617;75.8137;24.4813
26;15;52I212;21.5375;76.6959;24.1401
26;16;52I212;21.4465;75.268;24.0402
26;17;52I212;21.6097;76.2274;24.2291
26;18;52I212;21.6611;78.1397;23.9761
26;19;52I212;21.6779;77.6183;23.8495
26;20;52I212;21.0299;74.1945;23.5993
26;21;52I212;21.5736;79.3162;23.1954
26;22;52I212;22.0624;82.916;23.3838
26;23;52I212;22.3325;82.441;23.4025
26;24;52I212;21.6805;78.6341;23.3377
26;25;52I212;20.9493;75.9202;23.6108
26;26;52I212;21.4391;77.3913;23.3148
26;27;52I212;21.422;75.6019;23.6221
26;28;52I212;22.0145;73.3284;23.7249
26;29;52I212;21.4474;76.1174;23.3708
26;30;52I212;21.2897;75.2979;23.5112
26;31;52I212;21.4827;73.5827;23.4881
26;32;52I212;21.0679;73.3711;23.6068
26;33;52I212;19.876;73.1099;23.3491
26;34;52I212;19.7328;72.3646;22.6132
26;35;52I212;17.1269;65.7912;22.7781
26;36;52I212;0.307;46.988;22.7286
26;38;52I212;7.8079;60.1351;27.826
26;39;52I212;9.9509;61.6133;28.0298
26;40;52I212;16.8326;64.8672;27.7702
26;41;52I212;11.3831;64.2447;27.5878
26;42;52I212;14.0991;66.374;27.1457
26;43;52I212;7.0206;63.5604;27.3405
26;44;52I212;9.6336;65.8752;27.2178
26;45;52I212;12.0069;66.7525;27.1426
26;46;52I212;7.773;64.148;27.3618
26;47;52I212;10.2052;63.9497;27.1312
26;48;52I212;8.1611;64.1795;27.1928
26;49;52I212;13.311;66.7885;27.3681
26;50;52I212;16.4778;68.7299;27.3603
26;51;52I212;15.8066;69.9818;27.1172
26;52;52I212;11.9305;67.7281;27.0477
26;53;52I212;13.1051;67.7697;27.2347
26;54;52I212;11.9225;66.1828;27.1791
26;55;52I212;13.3486;68.1164;26.4082
26;56;52I212;11.7056;65.9277;25.7292
26;57;52I212;14.9843;70.4381;25.6167
26;58;52I212;5.6396;64.0324;25.7016
26;59;52I212;0.9008;55.042;25.4784
26;60;52I212;11.326;64.9011;27.2343
26;61;52I212;8.9363;63.3882;26.9923
26;62;52I212;16.7126;68.1282;27.3529
26;63;52I212;13.3338;65.4988;27.4099
26;64;52I212;14.3751;65.9736;27.1718
25;9;52I212;18.9705;69.7479;24.2829
25;10;52I212;21.4865;74.8603;24.3705
25;11;52I212;21.2108;76.4009;24.434
25;12;52I212;20.7946;76.393;24.2901
25;13;52I212;21.7867;75.7096;24.4618
25;14;52I212;22.2108;75.7531;24.3218
25;15;52I212;20.9813;74.6214;23.9366
25;16;52I212;21.3678;75.614;23.9158
25;17;52I212;21.541;76.914;23.838
25;18;52I212;21.5285;76.2773;24.11
25;19;52I212;21.9058;77.4476;24.1173
25;20;52I212;21.0704;76.1308;23.8056
25;21;52I212;21.5367;81.4364;23.3471
25;22;52I212;21.7788;84.7831;23.2159
25;23;52I212;21.9611;84.4755;23.3173
25;24;52I212;21.149;77.8507;22.9299
25;25;52I212;21.4195;76.9321;23.0834
25;26;52I212;22.1684;81.4032;23.4755
25;27;52I212;21.5377;72.9376;23.9005
25;28;52I212;21.8596;73.6796;24.1627
25;29;52I212;22.1309;75.9901;23.8114
25;30;52I212;21.8447;75.6172;24.0118
25;31;52I212;21.1355;73.5709;23.8496
25;32;52I212;20.1192;72.2527;23.4825
25;33;52I212;20.0652;72.8816;22.565
25;34;52I212;11.111;65.8915;22.2593
25;35;52I212;0.0661;59.448;23.2366
25;38;52I212;10.6895;60.7875;28.3115
25;39;52I212;19.1383;65.1917;27.92
25;40;52I212;17.0698;65.2616;27.8361
25;41;52I212;7.4719;60.8858;27.4181
25;42;52I212;12.3489;64.7316;27.2902
25;43;52I212;7.7674;63.1383;27.4375
25;44;52I212;11.0722;65.0324;27.643
25;45;52I212;10.3995;64.9456;27.5329
25;46;52I212;11.3813;64.3803;27.52
25;47;52I212;11.3266;66.182;27.4659
25;48;52I212;11.9399;66.0328;27.1234
25;49;52I212;13.5508;67.9499;27.0183
25;50;52I212;8.3735;63.084;27.0764
25;51;52I212;11.6417;66.2421;27.4164
25;52;52I212;10.5748;66.0836;27.081
25;53;52I212;11.0332;63.6764;27.1199
25;54;52I212;12.4408;67.6576;27.364
25;55;52I212;14.2195;72.0824;26.5587
25;56;52I212;15.2735;69.3872;25.929
25;57;52I212;18.7736;70.2787;25.4584
25;58;52I212;12.5073;66.1476;25.7392
25;59;52I212;7.3759;63.6562;25.9035
25;60;52I212;11.4506;65.3463;26.7052
25;61;52I212;16.8717;68.9101;26.7675
25;62;52I212;13.2206;66.1344;26.9479
25;63;52I212;12.9793;64.9833;27.2228
25;64;52I212;12.2822;65.882;27.3612
25;65;52I212;13.6577;68.0556;27.5492
24;9;52I212;20.4221;81.2325;23.6948
24;10;52I212;20.6409;75.7479;23.7921
24;11;52I212;21.3389;76.1574;24.0316
24;12;52I212;22.1987;78.2681;24.3201
24;13;52I212;21.0656;76.1766;24.2837
24;14;52I212;21.0659;74.8004;24.3116
24;15;52I212;20.698;75.4517;23.6258
24;16;52I212;21.7268;76.7839;23.8329
24;17;52I212;21.8868;76.3112;23.8687
24;18;52I212;21.9364;78.5281;24.0079
24;19;52I212;19.9025;78.7526;23.9076
24;20;52I212;17.1961;59.78;20.5558
24;21;52I212;19.973;69.7002;21.8943
24;22;52I212;21.2218;84.414;22.0201
24;23;52I212;21.4259;86.1937;22.1727
24;24;52I212;20.8592;78.4219;22.5712
24;25;52I212;21.0696;75.3913;22.9995
24;26;52I212;21.4887;75.0262;23.4215
24;27;52I212;21.4334;72.0778;23.6641
24;28;52I212;21.821;77.3676;23.9491
24;29;52I212;21.9572;74.488;24.2317
24;30;52I212;21.1869;73.5774;24.0462
24;31;52I212;20.5859;70.8809;23.3983
24;32;52I212;19.9334;70.2214;22.819
24;33;52I212;9.153;62.5;22.4123
24;38;52I212;13.4345;63.2386;28.0205
24;39;52I212;6.8995;59.9006;27.8782
24;40;52I212;14.1441;65.2453;27.3333
24;41;52I212;7.747;60.9302;27.2093
24;42;52I212;13.2996;64.7042;27.2745
24;43;52I212;11.5709;63.7966;27.2105
24;44;52I212;16.8795;67.3888;27.4524
24;45;52I212;14.5671;65.7909;27.7045
24;46;52I212;13.6374;65.809;27.3702
24;47;52I212;20.153;70.5842;27.4728
24;48;52I212;13.9715;67.7095;27.3578
24;49;52I212;17.1512;68.5613;27.1773
24;50;52I212;16.1816;69.6752;27.2048
24;51;52I212;14.8629;70.334;27.2294
24;52;52I212;16.2884;69.4888;27.5443
24;53;52I212;17.941;70.42;27.4527
24;54;52I212;10.281;65.1338;27.0931
24;55;52I212;9.9876;66.1068;26.7984
24;56;52I212;17.3107;69.7324;26.4644
24;57;52I212;14.134;68.0889;26.3273
24;58;52I212;13.5054;68.1366;26.5487
24;59;52I212;14.8622;67.7865;26.6616
24;60;52I212;16.0727;69.9659;26.6109
24;61;52I212;16.7551;69.0853;26.8969
24;62;52I212;12.8053;66.6052;26.6928
24;63;52I212;11.3313;64.976;27.0707
24;64;52I212;10.6719;63.806;26.7953
24;65;52I212;19.9255;68.4624;26.6547
23;10;52I212;20.9346;77.1236;23.4572
23;11;52I212;21.9647;78.8948;23.8317
23;12;52I212;22.3908;78.2662;24.2359
23;13;52I212;21.423;77.5708;24.1674
23;14;52I212;21.3033;77.1875;23.6435
23;15;52I212;21.485;75.864;23.5899
23;16;52I212;21.1073;78.4886;24.0207
23;17;52I212;21.2012;77.1981;24.0946
23;18;52I212;21.6244;75.8804;24.2729
23;19;52I212;20.1548;79.9113;24.3915
23;20;52I212;19.3898;70.2638;20.8626
23;21;52I212;20.8608;82.0613;22.3462
23;22;52I212;21.6779;82.7384;22.5379
23;23;52I212;21.6694;85.2456;22.4869
23;24;52I212;20.0474;79.0594;22.0586
23;25;52I212;19.2865;75.5743;22.2427
23;26;52I212;21.2344;77.7263;23.0845
23;27;52I212;21.2077;75.857;23.2339
23;28;52I212;20.926;72.4663;23.7559
23;29;52I212;20.7333;72.5281;24.1947
23;30;52I212;20.1322;72.7774;23.6738
23;31;52I212;14.9216;67.4437;22.9621
23;32;52I212;13.5017;65.6481;23.4474
23;38;52I212;6.4573;58.4105;27.8969
23;39;52I212;4.1581;57.4432;27.5091
23;40;52I212;7.8427;61.5694;27.1757
23;41;52I212;8.0065;62.4507;27.0778
23;42;52I212;6.9636;62.6113;27.0905
23;43;52I212;4.9961;60.38;27.116
23;44;52I212;14.2845;66.2822;27.2592
23;45;52I212;15.7385;68.854;27.4536
23;46;52I212;16.6813;68.3304;27.4488
23;47;52I212;14.952;68.1967;27.556
23;48;52I212;17.4611;68.4452;27.4621
23;49;52I212;17.9788;69.7745;27.5146
23;50;52I212;18.0715;69.9591;27.4147
23;51;52I212;19.3069;71.7289;27.257
23;52;52I212;19.5622;72.804;27.3098
23;53;52I212;16.8184;70.2796;27.3864
23;54;52I212;16.209;68.6384;27.4719
23;55;52I212;16.702;71.6184;27.1186
23;56;52I212;17.2697;70.7829;26.8998
23;57;52I212;14.2816;66.7493;26.721
23;58;52I212;16.8345;69.4984;26.7916
23;59;52I212;14.4473;68.1189;26.8897
23;60;52I212;18.1698;69.0588;27.2718
23;61;52I212;20.915;71.924;27.0525
23;62;52I212;21.3646;71.9243;26.7473
23;63;52I212;13.796;67.165;26.7639
23;64;52I212;7.6319;62.7953;26.6587
23;65;52I212;17.5547;67.2765;26.9295
23;66;52I212;7.5772;57.2626;26.3578
22;10;52I212;22.4199;80.1724;24.2338
22;11;52I212;21.6313;79.0903;23.6227
22;12;52I212;21.9633;79.2037;24.0675
22;13;52I212;21.9493;77.8255;24.0078
22;14;52I212;22.4355;83.5897;23.613
22;15;52I212;22.4683;86.1414;23.7255
22;16;52I212;22.465;83.3766;24.0987
22;17;52I212;20.9901;78.414;24.0652
22;18;52I212;21.4458;78.8946;24.0257
22;19;52I212;21.4946;77.6869;23.9492
22;20;52I212;20.946;77.7999;23.2255
22;21;52I212;20.4821;78.0632;22.3332
22;22;52I212;20.9182;75.8267;22.5535
22;23;52I212;20.9584;78.5855;22.4345
22;24;52I212;20.1798;77.5333;21.9892
22;25;52I212;19.6791;74.7165;22.092
22;26;52I212;20.5364;73.4554;22.8586
22;27;52I212;21.3131;75.703;23.3799
22;28;52I212;20.9833;73.9394;23.7747
22;29;52I212;20.968;72.7895;23.4742
22;30;52I212;15.2106;68.2389;22.9861
22;31;52I212;2.2809;58.6747;21.1917
22;38;52I212;2.6857;54.2155;27.5697
22;39;52I212;2.7217;52.5381;27.2493
22;40;52I212;7.1689;61.534;26.9195
22;41;52I212;6.4359;62.2229;27.1914
22;42;52I212;14.9649;67.3125;27.4747
22;43;52I212;7.035;62.9604;27.4304
22;44;52I212;11.5316;64.985;27.3911
22;45;52I212;13.386;65.5468;27.3301
22;46;52I212;24.064;72.5746;27.5202
22;47;52I212;22.3062;70.8967;27.9412
22;48;52I212;18.6219;69.8323;27.5979
22;49;52I212;14.1577;68.1503;27.5437
22;50;52I212;21.4789;69.1727;27.3188
22;51;52I212;16.6371;69.4017;27.6552
22;52;52I212;20.1511;72.2063;27.6144
22;53;52I212;20.7369;73.528;27.5701
22;54;52I212;18.0007;70.9011;27.3163
22;55;52I212;21.0031;72.4747;27.3416
22;56;52I212;22.1237;74.0889;26.9877
22;57;52I212;18.899;71.0696;27.2116
22;58;52I212;13.329;68.1005;27.21
22;59;52I212;21.5364;70.0924;27.064
22;60;52I212;15.9456;70.4725;27.0799
22;61;52I212;18.2295;68.1461;27.0048
22;62;52I212;17.6833;69.318;27.0799
22;63;52I212;16.1061;67.8118;26.6759
22;64;52I212;19.0134;69.3578;26.0958
22;65;52I212;6.9939;62.7037;26.6283
22;66;52I212;21.0354;66.2174;26.4903
21;11;52I212;21.6263;80.3147;23.7103
21;12;52I212;22.1827;79.3395;24.0386
21;13;52I212;22.1869;78.1661;24.0477
21;14;52I212;22.2602;84.5839;23.4475
21;15;52I212;22.6689;83.3962;23.991
21;16;52I212;22.694;86.4046;24.0303
21;17;52I212;20.3591;75.4211;23.6541
21;18;52I212;21.0428;75.3157;23.1838
21;19;52I212;20.4855;77.1719;23.2563
21;20;52I212;20.5725;74.9891;23.3513
21;21;52I212;20.3427;75.5682;22.7206
21;22;52I212;19.933;72.9289;22.2888
21;23;52I212;20.0238;73.2331;22.3666
21;24;52I212;20.4389;76.2173;22.2771
21;25;52I212;20.3646;74.3627;22.5215
21;26;52I212;20.1503;71.0407;22.7115
21;27;52I212;21.0328;75.8281;23.0825
21;28;52I212;21.3889;72.7067;24.1515
21;29;52I212;19.2964;68.4444;24.5196
21;30;52I212;0.0279;48.8372;22.5299
21;39;52I212;2.6968;49.1302;26.2586
21;40;52I212;2.8961;56.1732;26.4755
21;41;52I212;4.2547;60.118;27.2239
21;42;52I212;15.6063;65.9382;27.9529
21;43;52I212;12.854;66.8727;27.7808
21;44;52I212;10.7906;64.3464;27.6735
21;45;52I212;19.7857;68.7117;27.9092
21;46;52I212;17.7745;70.2027;27.4766
21;47;52I212;21.2589;70.956;27.8155
21;48;52I212;16.6512;68.3621;28.0577
21;49;52I212;16.6487;68.7911;27.7897
21;50;52I212;22.3612;69.6816;27.7343
21;51;52I212;15.2835;66.7191;27.646
21;52;52I212;21.804;70.1348;27.8608
21;53;52I212;17.5832;68.3574;27.5497
21;54;52I212;18.596;73.5757;27.3856
21;55;52I212;20.0341;71.864;27.4651
21;56;52I212;18.7253;71.1008;27.6863
21;57;52I212;17.5937;71.1984;27.599
21;58;52I212;17.6307;69.8651;27.5999
21;59;52I212;21.0652;70.2128;27.5799
21;60;52I212;14.7415;66.6072;27.676
21;61;52I212;14.9482;68.0356;27.0008
21;62;52I212;15.7955;65.7048;26.77
21;63;52I212;9.7189;64.5105;26.0188
21;64;52I212;10.1476;65.8468;25.2377
21;65;52I212;12.5939;66.4633;25.4961
21;66;52I212;20.8378;70.4516;25.687
20;11;52I212;19.0975;71.4286;23.1115
20;12;52I212;21.5652;78.8352;23.6365
20;13;52I212;21.2896;77.5557;23.5355
20;14;52I212;21.909;83.7319;23.4745
20;15;52I212;22.095;86.3685;23.4528
20;16;52I212;22.2537;85.6078;23.6036
20;17;52I212;20.7485;75.6909;23.3373
20;18;52I212;21.0258;76.8103;22.8737
20;19;52I212;21.2059;75.4803;23.3846
20;20;52I212;20.5626;77.8158;23.3894
20;21;52I212;21.4093;77.6376;23.472
20;22;52I212;20.8168;77.4106;23.0341
20;23;52I212;20.2815;75.5379;22.5943
20;24;52I212;20.9805;75.9731;22.7148
20;25;52I212;20.9351;76.6438;22.9419
20;26;52I212;21.0842;76.9367;23.0194
20;27;52I212;19.6996;71.0907;24.0909
20;28;52I212;0.1403;54.7722;23.0875
20;39;52I212;5.1882;57.0313;19.6026
20;40;52I212;3.1029;54.7098;24.6184
20;41;52I212;2.5452;54.3379;26.6998
20;42;52I212;9.7191;63.3922;27.6776
20;43;52I212;18.5023;66.6122;27.9243
20;44;52I212;15.569;66.7682;28.0647
20;45;52I212;12.9564;66.1603;27.9181
20;46;52I212;13.2808;66.5342;27.6882
20;47;52I212;15.5678;67.1107;27.8499
20;48;52I212;7.7464;64.8033;27.5828
20;49;52I212;15.385;68.2819;28.1005
20;50;52I212;15.5424;67.1419;27.774
20;51;52I212;11.1995;65.2235;27.6478
20;52;52I212;13.0793;66.9928;27.6211
20;53;52I212;9.3508;65.2466;27.5458
20;54;52I212;16.1301;67.6292;27.4026
20;55;52I212;13.4035;67.7015;27.327
20;56;52I212;15.3359;67.3659;27.7008
20;57;52I212;18.8868;71.3691;27.9908
20;58;52I212;20.5143;68.4286;27.8603
20;59;52I212;13.8927;65.5023;27.7034
20;60;52I212;4.7992;61.4955;27.0804
20;61;52I212;3.7742;60.2032;26.9903
20;62;52I212;5.1922;61.4531;26.2968
20;63;52I212;10.496;64.0736;25.8465
20;64;52I212;3.9548;58.1365;24.1156
19;12;52I212;19.1666;76.5479;23.5024
19;13;52I212;20.1423;72.4723;22.8319
19;14;52I212;20.7155;72.7491;22.8489
19;15;52I212;20.9589;72.9521;23.0859
19;16;52I212;20.2445;73.7151;23.2707
19;17;52I212;20.5115;71.3206;23.1192
19;18;52I212;17.952;71.1966;23.1527
19;19;52I212;17.4154;71.1143;23.5694
19;20;52I212;15.8175;71.1398;23.8481
19;21;52I212;10.2313;69.1936;24.0497
19;22;52I212;8.4579;68.8568;23.7761
19;23;52I212;11.0578;69.0984;22.7441
19;24;52I212;19.1948;70.3583;22.5371
19;25;52I212;19.5045;72.7729;22.9551
19;26;52I212;18.2354;74.4421;22.9196
19;27;52I212;15.7478;68.4663;23.0021
19;40;52I212;3.7826;52.7415;19.6301
19;41;52I212;3.7769;58.5597;25.9097
19;42;52I212;3.074;56.3303;27.1829
19;43;52I212;2.9429;54.9135;27.3512
19;44;52I212;2.5674;52.1566;27.3549
19;45;52I212;4.0893;59.1508;27.9504
19;46;52I212;3.7119;57.0871;28.264
19;47;52I212;7.5263;60.1751;28.2082
19;48;52I212;5.6689;57.9741;27.9593
19;49;52I212;4.5002;56.8271;27.2815
19;50;52I212;7.7471;61.7427;27.8512
19;51;52I212;7.1018;61.8369;27.8219
19;52;52I212;6.0164;60.9748;27.817
19;53;52I212;3.5073;56.7763;27.5547
19;54;52I212;5.5867;59.501;27.8376
19;55;52I212;9.1522;62.3084;27.7672
19;56;52I212;4.9077;57.8391;27.9651
19;57;52I212;3.0228;57.5707;27.4718
19;58;52I212;2.0033;55.4818;27.3034
19;59;52I212;2.5028;55.1611;27.3809
19;60;52I212;3.1747;54.4858;26.9639
19;61;52I212;2.8791;54.642;26.1552
19;62;52I212;1.9526;54.3582;25.7973
18;13;52I212;18.4007;68.5959;22.8599
18;14;52I212;18.0417;68.6791;22.7041
18;15;52I212;17.6551;67.9044;22.8523
18;16;52I212;20.324;71.7454;22.9184
18;17;52I212;19.3944;71.1094;23.0412
18;18;52I212;17.1725;71.9434;23.4433
18;19;52I212;20.0219;74.0555;23.7565
18;20;52I212;21.1954;76.7773;23.7602
18;21;52I212;21.0339;76.4464;23.305
18;22;52I212;19.7657;73.2168;22.8828
18;23;52I212;11.2752;69.808;22.2417
18;24;52I212;8.9124;66.2498;21.8157
18;25;52I212;3.7606;64.3123;20.6944
18;26;52I212;8.476;65.0324;21.473
18;27;52I212;10.2342;68.1664;21.3579
18;28;52I212;21.3706;84.6939;22.5195
18;41;52I212;16.0293;78.2178;19.9108
18;42;52I212;2.9037;49.5168;26.1811
18;43;52I212;2.5836;54.5522;27.0857
18;44;52I212;4.0391;56.1458;27.4788
18;45;52I212;6.5625;60.6104;28.0251
18;46;52I212;7.1264;60.1449;28.5497
18;47;52I212;9.8347;64.0343;28.4906
18;48;52I212;10.3111;63.1276;28.2549
18;49;52I212;10.968;63.0854;27.9228
18;50;52I212;12.0157;63.2795;27.7976
18;51;52I212;12.239;63.0806;28.031
18;52;52I212;12.423;63.002;27.8811
18;53;52I212;9.1586;61.2133;27.9287
18;54;52I212;8.7166;61.6998;27.8593
18;55;52I212;7.9847;61.326;27.7125
18;56;52I212;6.7792;59.2777;28.0754
18;57;52I212;7.7139;60.886;27.3788
18;58;52I212;6.5859;59.5604;27.1432
18;59;52I212;4.0019;58.6565;26.6481
18;60;52I212;14.3383;63.1034;27.0829
17;13;52I212;12.29;68.0219;22.6979
17;14;52I212;20.4566;72.9066;22.8907
17;15;52I212;20.8552;75.4927;22.8145
17;16;52I212;20.6854;73.5388;22.8334
17;17;52I212;16.7567;69.1775;23.2072
17;18;52I212;18.3057;70.77;23.5789
17;19;52I212;20.8741;74.8064;23.4056
17;20;52I212;20.1888;76.899;22.1412
17;21;52I212;11.7403;65.3359;21.5002
17;22;52I212;0.1628;43.1843;19.217
17;23;52I212;2.4318;56.8481;15.1212
17;24;52I212;13.3674;70.8865;21.126
17;25;52I212;18.8246;77.8869;22.1573
17;26;52I212;20.4583;80.287;23.0451
17;27;52I212;21.9298;79.9098;23.6626
17;28;52I212;22.3304;76.0919;24.1616
17;29;52I212;22.3522;78.9885;24.4344
17;30;52I212;22.0818;76.3982;23.9126
17;31;52I212;21.6119;77.2224;23.3811
17;32;52I212;21.5958;77.162;23.4864
17;33;52I212;21.3386;75.898;22.7182
17;34;52I212;18.8922;69.8347;22.2857
17;45;52I212;24.4253;75;27.3172
17;46;52I212;8.8472;57.9068;28.3868
17;47;52I212;6.6175;57.4663;28.264
17;48;52I212;7.9214;61.9015;28.0238
17;49;52I212;8.7086;61.5468;28.0594
17;50;52I212;11.0946;62.9379;28.2299
17;51;52I212;11.0223;63.2332;27.8224
17;52;52I212;9.5291;61.9149;27.9707
17;53;52I212;8.2533;61.0727;27.8433
17;54;52I212;8.9558;60.814;27.9544
17;55;52I212;8.8462;61.498;27.6115
17;56;52I212;11.7459;62.6263;27.3296
17;57;52I212;8.3825;62.0633;26.8928
17;58;52I212;3.1009;56.3953;26.6851
16;14;52I212;20.6425;73.8598;22.8559
16;15;52I212;20.1713;72.8515;22.6187
16;16;52I212;19.4685;68.855;23.1665
16;17;52I212;15.4114;67.5798;23.1259
16;18;52I212;20.5617;74.3618;22.7475
16;19;52I212;9.9897;65.645;21.8036
16;20;52I212;4.4933;63.3752;19.9428
16;21;52I212;1.2794;60.846;18.9295
16;22;52I212;2.7003;57.1552;20.4788
16;23;52I212;19.5596;77.6981;22.4903
16;24;52I212;21.1208;77.8145;23.5138
16;25;52I212;22.0695;79.2177;23.9286
16;26;52I212;22.1566;76.7989;24.3496
16;27;52I212;22.0117;78.1224;24.3869
16;28;52I212;22.4482;76.8071;24.8338
16;29;52I212;22.6165;74.0601;25.2227
16;30;52I212;23.017;76.0006;24.9641
16;31;52I212;22.3023;77.4887;24.6243
16;32;52I212;22.0784;76.7155;24.2802
16;33;52I212;21.8929;75.9376;23.7784
16;34;52I212;21.1829;78.2982;23.3185
16;35;52I212;21.1439;77.7954;22.9127
16;36;52I212;19.2245;79.4972;20.6874
16;48;52I212;6.6481;59.754;27.5498
16;49;52I212;6.8132;59.495;27.6845
16;50;52I212;14.6675;65.7012;28.2154
16;51;52I212;8.9784;62.2597;28.2886
16;52;52I212;9.0276;62.1481;28.0645
16;53;52I212;8.037;61.9362;27.8492
16;54;52I212;7.5152;62.4306;27.4983
16;55;52I212;7.7834;61.1727;26.98
16;56;52I212;20.1484;69.0476;27.4409
15;14;52I212;20.1277;70.8688;23.5633
15;15;52I212;21.1534;73.4539;24.0306
15;16;52I212;18.4163;69.6918;23.6669
15;17;52I212;20.9665;75.5241;23.0769
15;18;52I212;11.576;69.3327;21.5563
15;19;52I212;0.2578;52.7238;16.6843
15;20;52I212;15.2011;72.4811;21.4057
15;21;52I212;19.2083;73.673;21.8533
15;22;52I212;20.752;78.2358;22.9895
15;23;52I212;21.2016;75.8526;24.1557
15;24;52I212;21.4341;78.0353;24.1607
15;25;52I212;21.7694;75.3244;24.7961
15;26;52I212;21.8014;77.381;24.7105
15;27;52I212;22.5518;78.5444;24.3938
15;28;52I212;23.0483;80.9764;24.9686
15;29;52I212;23.095;79.3167;25.0152
15;30;52I212;23.6329;79.1415;25.3771
15;31;52I212;23.312;79.2975;25.0855
15;32;52I212;23.2678;78.8903;25.1015
15;33;52I212;23.0533;78.3441;25.0662
15;34;52I212;22.6943;79.5451;24.4375
15;35;52I212;22.5319;79.8541;23.8076
15;36;52I212;20.1573;74.9746;22.3563
15;37;52I212;17.4983;75.7647;21.0147
15;49;52I212;7.7616;52.1739;24.8102
15;50;52I212;7.8019;60.6542;27.5674
15;51;52I212;5.6898;59.7788;28.0913
15;52;52I212;7.4551;61.876;27.9742
15;53;52I212;4.37;58.9381;27.7259
15;54;52I212;3.2818;54.5455;23.006
14;15;52I212;22.649;81.069;24.5686
14;16;52I212;21.9678;74.0764;24.1822
14;17;52I212;11.1307;62.5102;22.7078
14;18;52I212;0.2545;45.5544;15.9058
14;19;52I212;10.1663;69.257;19.8634
14;20;52I212;14.166;72.7471;22.2574
14;21;52I212;20.5029;76.0807;22.9226
14;22;52I212;21.7385;76.5862;24.2416
14;23;52I212;22.2025;77.3992;24.5552
14;24;52I212;22.4926;78.5343;24.5984
14;25;52I212;22.4099;78.9913;24.7019
14;26;52I212;22.5779;78.8059;24.3909
14;27;52I212;22.4238;77.2836;24.4478
14;28;52I212;23.2016;80.0395;24.9037
14;29;52I212;23.2952;79.3434;24.9187
14;30;52I212;23.4914;77.809;25.2598
14;31;52I212;23.0128;77.8479;25.0671
14;32;52I212;23.2081;79.7045;24.9462
14;33;52I212;23.4002;79.0112;25.0503
14;34;52I212;23.0547;79.3247;24.929
14;35;52I212;22.8485;79.5031;24.3084
14;36;52I212;21.4833;75.9262;23.4113
14;37;52I212;20.0708;74.275;21.9287
14;51;52I212;7.0625;56.3679;27.3979
13;15;52I212;22.2741;84.5238;24.8846
13;16;52I212;20.4802;74.575;24.7823
13;17;52I212;6.8296;56.2321;22.4537
13;18;52I212;16.5014;73.8999;22.8979
13;19;52I212;20.8633;79.8262;23.2248
13;20;52I212;20.243;77.7095;23.4461
13;21;52I212;21.3361;78.4129;24.1299
13;22;52I212;22.6496;77.3836;24.941
13;23;52I212;21.9901;78.5149;24.8386
13;24;52I212;21.6953;76.8567;24.4374
13;25;52I212;22.2995;78.3647;24.3227
13;26;52I212;22.5327;79.3683;24.3312
